latitude,longitude,mean_tropospheric_NO2_column_number_density,min_tropospheric_NO2_column_number_density,max_tropospheric_NO2_column_number_density
10.350000000000001,76.65,1.7314983438525477e+19,1.7314983438525477e+19,1.7314983438525477e+19
10.350000000000001,76.75,2.0591773570007482e+19,2.0591773570007482e+19,2.0591773570007482e+19
10.350000000000001,76.85,1.795736340051182e+19,1.795736340051182e+19,1.795736340051182e+19
10.350000000000001,76.95,1.4348586882665957e+19,1.4348586882665957e+19,1.4348586882665957e+19
10.350000000000001,77.05000000000001,1.1716828828009404e+19,1.1716828828009404e+19,1.1716828828009404e+19
10.350000000000001,77.15,1.0911341602252351e+19,1.0911341602252351e+19,1.0911341602252351e+19
10.350000000000001,77.25,1.455163826983914e+19,1.455163826983914e+19,1.455163826983914e+19
10.350000000000001,77.35,1.3984906706618034e+19,1.3984906706618034e+19,1.3984906706618034e+19
10.350000000000001,77.45,1.428401985681672e+19,1.428401985681672e+19,1.428401985681672e+19
10.350000000000001,77.55000000000001,,,
10.350000000000001,77.65,,,
10.350000000000001,77.75,,,
10.350000000000001,77.85,,,
10.350000000000001,77.95,,,
10.350000000000001,78.05000000000001,,,
10.350000000000001,78.15,,,
10.350000000000001,78.25,,,
10.350000000000001,78.35000000000001,,,
10.350000000000001,78.45,,,
10.350000000000001,78.55000000000001,,,
10.350000000000001,78.65,,,
10.350000000000001,78.75,,,
10.350000000000001,78.85000000000001,,,
10.350000000000001,78.95,,,
10.350000000000001,79.05000000000001,,,
10.350000000000001,79.15,,,
10.350000000000001,79.25,,,
10.350000000000001,79.35000000000001,,,
10.350000000000001,79.45,,,
10.350000000000001,79.55000000000001,,,
10.350000000000001,79.65,,,
10.350000000000001,79.75,,,
10.350000000000001,79.85000000000001,,,
10.350000000000001,79.95,,,
10.350000000000001,80.05000000000001,,,
10.350000000000001,80.15,,,
10.350000000000001,80.25,,,
10.350000000000001,80.35000000000001,,,
10.350000000000001,80.45,,,
10.350000000000001,80.55000000000001,,,
10.350000000000001,80.65,,,
10.350000000000001,80.75,,,
10.350000000000001,80.85000000000001,,,
10.350000000000001,80.95,,,
10.350000000000001,81.05000000000001,,,
10.350000000000001,81.15,,,
10.350000000000001,81.25,,,
10.350000000000001,81.35000000000001,,,
10.350000000000001,81.45,,,
10.350000000000001,81.55000000000001,,,
10.350000000000001,81.65,,,
10.350000000000001,81.75,,,
10.350000000000001,81.85000000000001,,,
10.350000000000001,81.95,,,
10.350000000000001,82.05000000000001,,,
10.350000000000001,82.15,,,
10.350000000000001,82.25,,,
10.350000000000001,82.35000000000001,,,
10.350000000000001,82.45,,,
10.350000000000001,82.55000000000001,,,
10.350000000000001,82.65,,,
10.350000000000001,82.75,,,
10.350000000000001,82.85000000000001,,,
10.350000000000001,82.95,,,
10.350000000000001,83.05000000000001,,,
10.350000000000001,83.15,,,
10.350000000000001,83.25,,,
10.350000000000001,83.35000000000001,,,
10.350000000000001,83.45,,,
10.350000000000001,83.55000000000001,,,
10.350000000000001,83.65,,,
10.350000000000001,83.75,,,
10.350000000000001,83.85000000000001,,,
10.350000000000001,83.95,,,
10.350000000000001,84.05000000000001,,,
10.350000000000001,84.15,,,
10.350000000000001,84.25,,,
10.350000000000001,84.35000000000001,,,
10.350000000000001,84.45,,,
10.350000000000001,84.55000000000001,,,
10.350000000000001,84.65,,,
10.350000000000001,84.75,,,
10.350000000000001,84.85000000000001,,,
10.350000000000001,84.95,,,
10.350000000000001,85.05000000000001,,,
10.350000000000001,85.15,,,
10.350000000000001,85.25,,,
10.350000000000001,85.35000000000001,,,
10.350000000000001,85.45,,,
10.350000000000001,85.55000000000001,,,
10.350000000000001,85.65,,,
10.350000000000001,85.75,,,
10.350000000000001,85.85000000000001,,,
10.350000000000001,85.95,,,
10.350000000000001,86.05000000000001,,,
10.350000000000001,86.15,,,
10.350000000000001,86.25,,,
10.350000000000001,86.35000000000001,,,
10.350000000000001,86.45,,,
10.350000000000001,86.55000000000001,,,
10.350000000000001,86.65,,,
10.350000000000001,86.75,,,
10.350000000000001,86.85000000000001,,,
10.350000000000001,86.95,,,
10.350000000000001,87.05000000000001,,,
10.350000000000001,87.15,,,
10.350000000000001,87.25,,,
10.350000000000001,87.35000000000001,,,
10.350000000000001,87.45,,,
10.350000000000001,87.55000000000001,,,
10.350000000000001,87.65,,,
10.350000000000001,87.75,,,
10.350000000000001,87.85000000000001,,,
10.350000000000001,87.95,,,
10.350000000000001,88.05000000000001,,,
10.350000000000001,88.15,,,
10.350000000000001,88.25,,,
10.350000000000001,88.35000000000001,,,
10.350000000000001,88.45,,,
10.350000000000001,88.55000000000001,,,
10.350000000000001,88.65,,,
10.350000000000001,88.75,,,
10.350000000000001,88.85000000000001,,,
10.350000000000001,88.95,,,
10.350000000000001,89.05000000000001,,,
10.350000000000001,89.15,,,
10.350000000000001,89.25,,,
10.350000000000001,89.35000000000001,,,
10.350000000000001,89.45,,,
10.350000000000001,89.55000000000001,,,
10.350000000000001,89.65,,,
10.350000000000001,89.75,,,
10.350000000000001,89.85000000000001,,,
10.350000000000001,89.95,,,
10.350000000000001,90.05000000000001,,,
10.350000000000001,90.15,,,
10.350000000000001,90.25,,,
10.350000000000001,90.35000000000001,,,
10.350000000000001,90.45,,,
10.350000000000001,90.55000000000001,,,
10.350000000000001,90.65,,,
10.350000000000001,90.75,,,
10.350000000000001,90.85000000000001,,,
10.350000000000001,90.95,,,
10.350000000000001,91.05000000000001,,,
10.350000000000001,91.15,,,
10.350000000000001,91.25,,,
10.350000000000001,91.35000000000001,,,
10.350000000000001,91.45,,,
10.350000000000001,91.55000000000001,,,
10.350000000000001,91.65,,,
10.350000000000001,91.75,,,
10.350000000000001,91.85000000000001,,,
10.350000000000001,91.95,,,
10.350000000000001,92.05000000000001,,,
10.350000000000001,92.15,,,
10.350000000000001,92.25,,,
10.350000000000001,92.35000000000001,,,
10.350000000000001,92.45,,,
10.350000000000001,92.55000000000001,,,
10.350000000000001,92.65,,,
10.350000000000001,92.75,,,
10.350000000000001,92.85000000000001,,,
10.350000000000001,92.95,,,
10.350000000000001,93.05000000000001,,,
10.350000000000001,93.15,,,
10.350000000000001,93.25,,,
10.350000000000001,93.35000000000001,,,
10.350000000000001,93.45,,,
10.350000000000001,93.55000000000001,,,
10.350000000000001,93.65,,,
10.350000000000001,93.75,,,
10.350000000000001,93.85000000000001,,,
10.350000000000001,93.95,,,
10.350000000000001,94.05000000000001,,,
10.350000000000001,94.15,,,
10.350000000000001,94.25,,,
10.350000000000001,94.35000000000001,,,
10.350000000000001,94.45,,,
10.350000000000001,94.55000000000001,,,
10.350000000000001,94.65,,,
10.350000000000001,94.75,,,
10.350000000000001,94.85000000000001,,,
10.350000000000001,94.95,,,
10.350000000000001,95.05000000000001,,,
10.350000000000001,95.15,,,
10.350000000000001,95.25,,,
10.350000000000001,95.35000000000001,,,
10.350000000000001,95.45,,,
10.350000000000001,95.55000000000001,,,
10.350000000000001,95.65,,,
10.350000000000001,95.75,,,
10.350000000000001,95.85000000000001,,,
10.350000000000001,95.95,,,
10.350000000000001,96.05000000000001,,,
10.350000000000001,96.15,,,
10.350000000000001,96.25,,,
10.350000000000001,96.35000000000001,,,
10.350000000000001,96.45,,,
10.350000000000001,96.55000000000001,,,
10.350000000000001,96.65,,,
10.350000000000001,96.75,,,
10.350000000000001,96.85000000000001,,,
10.350000000000001,96.95,,,
10.350000000000001,97.05000000000001,,,
10.45,68.75,5.739051934615045e+16,5.739051934615045e+16,5.739051934615045e+16
10.45,68.85,7.437175213315492e+17,7.437175213315492e+17,7.437175213315492e+17
10.45,68.95,4.615126723215374e+18,4.615126723215374e+18,4.615126723215374e+18
10.45,69.05000000000001,1.3231743062387625e+18,1.3231743062387625e+18,1.3231743062387625e+18
10.45,69.15,3.081688873476627e+17,3.081688873476627e+17,3.081688873476627e+17
10.45,69.25,2.7225812484694467e+18,2.7225812484694467e+18,2.7225812484694467e+18
10.45,69.35,3.904546390026479e+18,3.904546390026479e+18,3.904546390026479e+18
10.45,69.45,3.2861118516431196e+18,3.2861118516431196e+18,3.2861118516431196e+18
10.45,69.55000000000001,1.157248118713464e+18,1.157248118713464e+18,1.157248118713464e+18
10.45,69.65,2.061936925449801e+18,2.061936925449801e+18,2.061936925449801e+18
10.45,69.75,3.119189123246315e+18,3.119189123246315e+18,3.119189123246315e+18
10.45,69.85,3.260255863431327e+18,3.260255863431327e+18,3.260255863431327e+18
10.45,69.95,2.6120601180120986e+18,2.6120601180120986e+18,2.6120601180120986e+18
10.45,70.05000000000001,5.913537704458179e+17,5.913537704458179e+17,5.913537704458179e+17
10.45,70.15,4.1972883233549056e+17,4.1972883233549056e+17,4.1972883233549056e+17
10.45,70.25,9.114547105594184e+17,9.114547105594184e+17,9.114547105594184e+17
10.45,70.35,-4.610530531706643e+17,-4.610530531706643e+17,-4.610530531706643e+17
10.45,70.45,7.679101200177358e+17,7.679101200177358e+17,7.679101200177358e+17
10.45,70.55000000000001,5.2110799665922835e+17,5.2110799665922835e+17,5.2110799665922835e+17
10.45,70.65,1.5232132435232215e+18,1.5232132435232215e+18,1.5232132435232215e+18
10.45,70.75,2.2856819287876905e+18,2.2856819287876905e+18,2.2856819287876905e+18
10.45,70.85,2.5616619741751895e+18,2.5616619741751895e+18,2.5616619741751895e+18
10.45,70.95,2.5465659921630397e+18,2.5465659921630397e+18,2.5465659921630397e+18
10.45,71.05000000000001,1.4254493092981517e+18,1.4254493092981517e+18,1.4254493092981517e+18
10.45,71.15,7.108643148385385e+17,7.108643148385385e+17,7.108643148385385e+17
10.45,71.25,7.46860083401275e+17,7.46860083401275e+17,7.46860083401275e+17
10.45,71.35,8.125435254330487e+17,8.125435254330487e+17,8.125435254330487e+17
10.45,71.45,-3.511538380266547e+18,-3.511538380266547e+18,-3.511538380266547e+18
10.45,71.55000000000001,-3.6781702756872156e+18,-3.6781702756872156e+18,-3.6781702756872156e+18
10.45,71.65,-4.80888061582972e+18,-4.80888061582972e+18,-4.80888061582972e+18
10.45,71.75,-5.534866090461713e+18,-5.534866090461713e+18,-5.534866090461713e+18
10.45,71.85,-3.3004065639317366e+18,-3.3004065639317366e+18,-3.3004065639317366e+18
10.45,71.95,-4.1311922478091704e+18,-4.1311922478091704e+18,-4.1311922478091704e+18
10.45,72.05000000000001,-4.599434876217551e+18,-4.599434876217551e+18,-4.599434876217551e+18
10.45,72.15,-3.341852531045517e+18,-3.341852531045517e+18,-3.341852531045517e+18
10.45,72.25,-2.2381165158443999e+18,-2.2381165158443999e+18,-2.2381165158443999e+18
10.45,72.35,8.550808797348422e+17,8.550808797348422e+17,8.550808797348422e+17
10.45,72.45,6.026017633317053e+17,6.026017633317053e+17,6.026017633317053e+17
10.45,72.55000000000001,8.938089690210673e+17,8.938089690210673e+17,8.938089690210673e+17
10.45,72.65,2.1068606092835904e+18,2.1068606092835904e+18,2.1068606092835904e+18
10.45,72.75,5.181696854952595e+17,5.181696854952595e+17,5.181696854952595e+17
10.45,72.85,1.0074515072915103e+18,1.0074515072915103e+18,1.0074515072915103e+18
10.45,72.95,-1.1469085810467777e+18,-1.1469085810467777e+18,-1.1469085810467777e+18
10.45,73.05000000000001,3.5416848647155103e+18,3.5416848647155103e+18,3.5416848647155103e+18
10.45,73.15,-3.3606048742312104e+16,-3.3606048742312104e+16,-3.3606048742312104e+16
10.45,73.25,-3.2791482332516685e+17,-3.2791482332516685e+17,-3.2791482332516685e+17
10.45,73.35,2.3307584463234683e+18,2.3307584463234683e+18,2.3307584463234683e+18
10.45,73.45,-8.992839303742292e+17,-8.992839303742292e+17,-8.992839303742292e+17
10.45,73.55000000000001,2.597785412468629e+17,2.597785412468629e+17,2.597785412468629e+17
10.45,73.65,2.1952073321601056e+17,2.1952073321601056e+17,2.1952073321601056e+17
10.45,73.75,-1.0089890811080751e+18,-1.0089890811080751e+18,-1.0089890811080751e+18
10.45,73.85,-2.0666777942875412e+18,-2.0666777942875412e+18,-2.0666777942875412e+18
10.45,73.95,-2.2332549782435487e+18,-2.2332549782435487e+18,-2.2332549782435487e+18
10.45,74.05000000000001,5.785635368068052e+16,5.785635368068052e+16,5.785635368068052e+16
10.45,74.15,8.757289989876369e+17,8.757289989876369e+17,8.757289989876369e+17
10.45,74.25,1.3559347004557466e+18,1.3559347004557466e+18,1.3559347004557466e+18
10.45,74.35,3.081229005203094e+18,3.081229005203094e+18,3.081229005203094e+18
10.45,74.45,3.783984276328898e+18,3.783984276328898e+18,3.783984276328898e+18
10.45,74.55000000000001,1.8014776662477793e+18,1.8014776662477793e+18,1.8014776662477793e+18
10.45,74.65,3.322005908952422e+18,3.322005908952422e+18,3.322005908952422e+18
10.45,74.75,3.3082426716780017e+18,3.3082426716780017e+18,3.3082426716780017e+18
10.45,74.85,6.575509682551286e+18,6.575509682551286e+18,6.575509682551286e+18
10.45,74.95,6.28223158805607e+18,6.28223158805607e+18,6.28223158805607e+18
10.45,75.05000000000001,5.241030705565263e+18,5.241030705565263e+18,5.241030705565263e+18
10.45,75.15,4.928711755214155e+18,4.928711755214155e+18,4.928711755214155e+18
10.45,75.25,4.0255066005817636e+18,4.0255066005817636e+18,4.0255066005817636e+18
10.45,75.35,5.265333859111096e+18,5.265333859111096e+18,5.265333859111096e+18
10.45,75.45,4.763305184619433e+18,4.763305184619433e+18,4.763305184619433e+18
10.45,75.55000000000001,3.5546643019170744e+18,3.5546643019170744e+18,3.5546643019170744e+18
10.45,75.65,4.000706162548739e+18,4.000706162548739e+18,4.000706162548739e+18
10.45,75.75,5.710933338370291e+18,5.710933338370291e+18,5.710933338370291e+18
10.45,75.85,5.630632266968892e+18,5.630632266968892e+18,5.630632266968892e+18
10.45,75.95,6.597027407544432e+18,6.597027407544432e+18,6.597027407544432e+18
10.45,76.05000000000001,7.834956948159379e+18,7.834956948159379e+18,7.834956948159379e+18
10.45,76.15,8.593395673559578e+18,8.593395673559578e+18,8.593395673559578e+18
10.45,76.25,1.3254692034831407e+19,1.3254692034831407e+19,1.3254692034831407e+19
10.45,76.35,1.5166560055193528e+19,1.5166560055193528e+19,1.5166560055193528e+19
10.45,76.45,1.2485723632009452e+19,1.2485723632009452e+19,1.2485723632009452e+19
10.45,76.55000000000001,1.3337298996088433e+19,1.3337298996088433e+19,1.3337298996088433e+19
10.45,76.65,1.3483470884278084e+19,1.3483470884278084e+19,1.3483470884278084e+19
10.45,76.75,1.236857115787506e+19,1.236857115787506e+19,1.236857115787506e+19
10.45,76.85,1.7233920597949262e+19,1.7233920597949262e+19,1.7233920597949262e+19
10.45,76.95,1.7145283902088006e+19,1.7145283902088006e+19,1.7145283902088006e+19
10.45,77.05000000000001,1.6970180992783555e+19,1.6970180992783555e+19,1.6970180992783555e+19
10.45,77.15,1.476995123983267e+19,1.476995123983267e+19,1.476995123983267e+19
10.45,77.25,1.5876756255958452e+19,1.5876756255958452e+19,1.5876756255958452e+19
10.45,77.35,1.8555747330821804e+19,1.8555747330821804e+19,1.8555747330821804e+19
10.45,77.45,2.176825575718429e+19,2.176825575718429e+19,2.176825575718429e+19
10.45,77.55000000000001,,,
10.45,77.65,,,
10.45,77.75,,,
10.45,77.85,,,
10.45,77.95,,,
10.45,78.05000000000001,,,
10.45,78.15,,,
10.45,78.25,,,
10.45,78.35000000000001,,,
10.45,78.45,,,
10.45,78.55000000000001,,,
10.45,78.65,,,
10.45,78.75,,,
10.45,78.85000000000001,,,
10.45,78.95,,,
10.45,79.05000000000001,,,
10.45,79.15,,,
10.45,79.25,,,
10.45,79.35000000000001,,,
10.45,79.45,,,
10.45,79.55000000000001,,,
10.45,79.65,,,
10.45,79.75,,,
10.45,79.85000000000001,,,
10.45,79.95,,,
10.45,80.05000000000001,,,
10.45,80.15,,,
10.45,80.25,,,
10.45,80.35000000000001,,,
10.45,80.45,,,
10.45,80.55000000000001,,,
10.45,80.65,,,
10.45,80.75,,,
10.45,80.85000000000001,,,
10.45,80.95,,,
10.45,81.05000000000001,,,
10.45,81.15,,,
10.45,81.25,,,
10.45,81.35000000000001,,,
10.45,81.45,,,
10.45,81.55000000000001,,,
10.45,81.65,,,
10.45,81.75,,,
10.45,81.85000000000001,,,
10.45,81.95,,,
10.45,82.05000000000001,,,
10.45,82.15,,,
10.45,82.25,,,
10.45,82.35000000000001,,,
10.45,82.45,,,
10.45,82.55000000000001,,,
10.45,82.65,,,
10.45,82.75,,,
10.45,82.85000000000001,,,
10.45,82.95,,,
10.45,83.05000000000001,,,
10.45,83.15,,,
10.45,83.25,,,
10.45,83.35000000000001,,,
10.45,83.45,,,
10.45,83.55000000000001,,,
10.45,83.65,,,
10.45,83.75,,,
10.45,83.85000000000001,,,
10.45,83.95,,,
10.45,84.05000000000001,,,
10.45,84.15,,,
10.45,84.25,,,
10.45,84.35000000000001,,,
10.45,84.45,,,
10.45,84.55000000000001,,,
10.45,84.65,,,
10.45,84.75,,,
10.45,84.85000000000001,,,
10.45,84.95,,,
10.45,85.05000000000001,,,
10.45,85.15,,,
10.45,85.25,,,
10.45,85.35000000000001,,,
10.45,85.45,,,
10.45,85.55000000000001,,,
10.45,85.65,,,
10.45,85.75,,,
10.45,85.85000000000001,,,
10.45,85.95,,,
10.45,86.05000000000001,,,
10.45,86.15,,,
10.45,86.25,,,
10.45,86.35000000000001,,,
10.45,86.45,,,
10.45,86.55000000000001,,,
10.45,86.65,,,
10.45,86.75,,,
10.45,86.85000000000001,,,
10.45,86.95,,,
10.45,87.05000000000001,,,
10.45,87.15,,,
10.45,87.25,,,
10.45,87.35000000000001,,,
10.45,87.45,,,
10.45,87.55000000000001,,,
10.45,87.65,,,
10.45,87.75,,,
10.45,87.85000000000001,,,
10.45,87.95,,,
10.45,88.05000000000001,,,
10.45,88.15,,,
10.45,88.25,,,
10.45,88.35000000000001,,,
10.45,88.45,,,
10.45,88.55000000000001,,,
10.45,88.65,,,
10.45,88.75,,,
10.45,88.85000000000001,,,
10.45,88.95,,,
10.45,89.05000000000001,,,
10.45,89.15,,,
10.45,89.25,,,
10.45,89.35000000000001,,,
10.45,89.45,,,
10.45,89.55000000000001,,,
10.45,89.65,,,
10.45,89.75,,,
10.45,89.85000000000001,,,
10.45,89.95,,,
10.45,90.05000000000001,,,
10.45,90.15,,,
10.45,90.25,,,
10.45,90.35000000000001,,,
10.45,90.45,,,
10.45,90.55000000000001,,,
10.45,90.65,,,
10.45,90.75,,,
10.45,90.85000000000001,,,
10.45,90.95,,,
10.45,91.05000000000001,,,
10.45,91.15,,,
10.45,91.25,,,
10.45,91.35000000000001,,,
10.45,91.45,,,
10.45,91.55000000000001,,,
10.45,91.65,,,
10.45,91.75,,,
10.45,91.85000000000001,,,
10.45,91.95,,,
10.45,92.05000000000001,,,
10.45,92.15,,,
10.45,92.25,,,
10.45,92.35000000000001,,,
10.45,92.45,,,
10.45,92.55000000000001,,,
10.45,92.65,,,
10.45,92.75,,,
10.45,92.85000000000001,,,
10.45,92.95,,,
10.45,93.05000000000001,,,
10.45,93.15,,,
10.45,93.25,,,
10.45,93.35000000000001,,,
10.45,93.45,,,
10.45,93.55000000000001,,,
10.45,93.65,,,
10.45,93.75,,,
10.45,93.85000000000001,,,
10.45,93.95,,,
10.45,94.05000000000001,,,
10.45,94.15,,,
10.45,94.25,,,
10.45,94.35000000000001,,,
10.45,94.45,,,
10.45,94.55000000000001,,,
10.45,94.65,,,
10.45,94.75,,,
10.45,94.85000000000001,,,
10.45,94.95,,,
10.45,95.05000000000001,,,
10.45,95.15,,,
10.45,95.25,,,
10.45,95.35000000000001,,,
10.45,95.45,,,
10.45,95.55000000000001,,,
10.45,95.65,,,
10.45,95.75,,,
10.45,95.85000000000001,,,
10.45,95.95,,,
10.45,96.05000000000001,,,
10.45,96.15,,,
10.45,96.25,,,
10.45,96.35000000000001,,,
10.45,96.45,,,
10.45,96.55000000000001,,,
10.45,96.65,,,
10.45,96.75,,,
10.45,96.85000000000001,,,
10.45,96.95,,,
10.45,97.05000000000001,,,
10.55,68.75,4.310276055163062e+18,4.310276055163062e+18,4.310276055163062e+18
10.55,68.85,3.088409945160136e+18,3.088409945160136e+18,3.088409945160136e+18
10.55,68.95,1.717522502344066e+18,1.717522502344066e+18,1.717522502344066e+18
10.55,69.05000000000001,-8.464781111946378e+16,-8.464781111946378e+16,-8.464781111946378e+16
10.55,69.15,1.4759941628569172e+18,1.4759941628569172e+18,1.4759941628569172e+18
10.55,69.25,1.3137806264975365e+18,1.3137806264975365e+18,1.3137806264975365e+18
10.55,69.35,1.6470066918969923e+18,1.6470066918969923e+18,1.6470066918969923e+18
